nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=mifepristone^source=drugbank^keyspace=1	2908	5241
DNA (cytosine-5-)-methyltransferase 2^ex_id=glycerol^source=drugbank^keyspace=1	1787	2950	7048
synaptosomal-associated protein, 25kDa^ex_id=botulinum toxin type a^source=drugbank^keyspace=1	6616
coagulation factor II (thrombin)^ex_id=bivalirudin^source=drugbank^keyspace=1	2147
carbonic anhydrase II^ex_id=1,2,4-triazole^source=drugbank^keyspace=1	760
propionyl Coenzyme A carboxylase, beta polypeptide^ex_id=l-valine^source=drugbank^keyspace=1	5096	586	7407
albumin^ex_id=ketoprofen^source=drugbank^keyspace=1	213	3576	5742	5743	9356
calcium channel, voltage-dependent, L type, alpha 1C subunit^ex_id=magnesium sulfate^source=drugbank^keyspace=1	775	779	781	782	783	786
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=trandolapril^source=drugbank^keyspace=1	1636	1636
phosphodiesterase 7B^ex_id=dyphylline^source=drugbank^keyspace=1	27115	5141	5142	5143	5144	5150
phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)^ex_id=7,9-dihydro-1h-purine-2,6,8(3h)-trione^source=drugbank^keyspace=1	5836
5-hydroxytryptamine (serotonin) receptor 1A^ex_id=methysergide^source=drugbank^keyspace=1	3350	3356	3358	3363
solute carrier family 6 (neurotransmitter transporter, serotonin), member 4^ex_id=3,4-methylenedioxymethamphetamine^source=drugbank^keyspace=1	6532
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=1-benzyl-3-(4-methoxy-benzenesulfonyl)-6-oxo-hexahydro-pyrimidine-4-carboxylic acid hydroxyamide^source=drugbank^keyspace=1	4314
ATPase, Na+/K+ transporting, alpha 1 polypeptide^ex_id=almitrine^source=drugbank^keyspace=1	476
FK506 binding protein 1A, 12kDa^ex_id=tacrolimus^source=drugbank^keyspace=1	2280
protein tyrosine phosphatase, non-receptor type 11 (Noonan syndrome 1)^ex_id=dodecane-trimethylamine^source=drugbank^keyspace=1	5781
estrogen receptor 1^ex_id=drospirenone^source=drugbank^keyspace=1	2099	5241
adenosylmethionine decarboxylase 1^ex_id=s-adenosylmethionine^source=drugbank^keyspace=1	262	27232	27430	4143	4144	6725	875
immunoglobulin heavy constant gamma 1 (G1m marker)^ex_id=alpha-l-fucose^source=drugbank^keyspace=1	3500
natriuretic peptide receptor A/guanylate cyclase A (atrionatriuretic peptide receptor A)^ex_id=nitric oxide^source=drugbank^keyspace=1	4881
adrenergic, alpha-1D-, receptor^ex_id=prazosin^source=drugbank^keyspace=1	146	147	148
poly (ADP-ribose) polymerase family, member 1^ex_id=2-(4-chlorophenyl)-5-quinoxalinecarboxamide^source=drugbank^keyspace=1	142
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=zolpidem^source=drugbank^keyspace=1	2554	706
plasminogen activator, urokinase^ex_id=6-[n-(4-ethyl-1,2,3,4-tetrahydro-6-isoquinolinyl)carbamyl]-2-naphthalenecarboxamidine^source=drugbank^keyspace=1	5328
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=piroxicam^source=drugbank^keyspace=1	5742
EPH receptor A2^ex_id=dasatinib^source=drugbank^keyspace=1	1969	25	2534	27	3815	3932	5159	6714	6777	7525
adrenergic, beta-1-, receptor^ex_id=bisoprolol^source=drugbank^keyspace=1	153	154
mannosidase, alpha, class 1B, member 1^ex_id=1,4-butanediol^source=drugbank^keyspace=1	11253
dodecenoyl-Coenzyme A delta isomerase (3,2 trans-enoyl-Coenzyme A isomerase)^ex_id=octanoyl-coenzyme a^source=drugbank^keyspace=1	1632	34
IMP (inosine monophosphate) dehydrogenase 2^ex_id=selenazole-4-carboxyamide-adenine dinucleotide^source=drugbank^keyspace=1	3615
adrenergic, alpha-1D-, receptor^ex_id=droxidopa^source=drugbank^keyspace=1	146	147	148	150	151	152	153	154	155	5053	6530
retinoid X receptor, beta^ex_id=6-[1-(3,5,5,8,8-pentamethyl-5,6,7,8-tetrahydronaphthalen-2-yl)cyclopropyl]pyridine-3-carboxylic acid^source=drugbank^keyspace=1	6257
sulfotransferase family 1E, estrogen-preferring, member 1^ex_id=3'-phosphate-adenosine-5'-phosphate sulfate^source=drugbank^keyspace=1	6783
chitinase 1 (chitotriosidase)^ex_id=allosamizoline^source=drugbank^keyspace=1	1118
nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)^ex_id=mometasone^source=drugbank^keyspace=1	2908	301
adrenergic, beta-1-, receptor^ex_id=nadolol^source=drugbank^keyspace=1	153	154
pyruvate kinase, liver and RBC^ex_id=fructose-1,6-diphosphate^source=drugbank^keyspace=1	5313
topoisomerase (DNA) II alpha 170kDa^ex_id=doxorubicin^source=drugbank^keyspace=1	7153
potassium large conductance calcium-activated channel, subfamily M, alpha member 1^ex_id=hydrochlorothiazide^source=drugbank^keyspace=1	3778	6559	759	760	762
dopamine receptor D1^ex_id=loxapine^source=drugbank^keyspace=1	1812	1813
mitogen-activated protein kinase 14^ex_id=sb220025^source=drugbank^keyspace=1	1432
protein tyrosine phosphatase, non-receptor type 1^ex_id=compound 5, 2-(naphthalen-1-yl-oxalyl-amino)-benzoicacid^source=drugbank^keyspace=1	5770
acetylcholinesterase (YT blood group)^ex_id=neostigmine^source=drugbank^keyspace=1	43
dopamine receptor D1^ex_id=haloperidol^source=drugbank^keyspace=1	1812	1813	2904
adenosine A1 receptor^ex_id=theophylline^source=drugbank^keyspace=1	134	135	136	5139	5141	5142	8654
cholinergic receptor, muscarinic 1^ex_id=cycrimine^source=drugbank^keyspace=1	1128
ornithine decarboxylase-like^ex_id=l-arginine^source=drugbank^keyspace=1	113451	339345	384	435	445	4846	6541	6545	84889
glycine amidinotransferase (L-arginine:glycine amidinotransferase)^ex_id=alpha-aminobutyric acid^source=drugbank^keyspace=1	2628
glucosamine-6-phosphate deaminase 1^ex_id=2-deoxy-2-amino glucitol-6-phosphate^source=drugbank^keyspace=1	10007
NoDesc^ex_id=1,4-dideoxy-4-aza-1-(s)-(9-deazahypoxanthin-9-yl)-d-ribitol^source=drugbank^keyspace=1	647088
estrogen receptor 1^ex_id=melatonin^source=drugbank^keyspace=1	2099	4543	54205	596	6622	836
albumin^ex_id=cloxacillin^source=drugbank^keyspace=1	213
procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide I^ex_id=hydralazine^source=drugbank^keyspace=1	5033	8639
melatonin receptor 1A^ex_id=ramelteon^source=drugbank^keyspace=1	4543	4544
nitric oxide synthase 3 (endothelial cell)^ex_id=2-propanol, isopropanol^source=drugbank^keyspace=1	4846	6364	6462	7376
cholinergic receptor, muscarinic 1^ex_id=doxylamine^source=drugbank^keyspace=1	1128	3269
adrenergic, beta-1-, receptor^ex_id=isoetharine^source=drugbank^keyspace=1	153
mitogen-activated protein kinase 14^ex_id=triazolopyridine^source=drugbank^keyspace=1	1432
nitric oxide synthase 3 (endothelial cell)^ex_id=tetrahydrobiopterin^source=drugbank^keyspace=1	4846	5053	7054	7166
carbonic anhydrase II^ex_id=4-[(4-o-sulfamoylbenzyl)(4-cyanophenyl)amino]-4h-[1,2,4]-triazole^source=drugbank^keyspace=1	760
FK506 binding protein 1A, 12kDa^ex_id=pimecrolimus^source=drugbank^keyspace=1	2280	5534
prion protein (p27-30) (Creutzfeld-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, fatal familial insomnia)^ex_id=tetracycline^source=drugbank^keyspace=1	5621
B-factor, properdin^ex_id=4-guanidinobenzoic acid^source=drugbank^keyspace=1	629
cyclin-dependent kinase 2^ex_id=4-[4-(4-methyl-2-methylamino-thiazol-5-yl)-pyrimidin-2-ylamino]-phenol^source=drugbank^keyspace=1	1017
toll-like receptor 7^ex_id=imiquimod^source=drugbank^keyspace=1	51284
interferon gamma receptor 1^ex_id=interferon gamma-1b^source=drugbank^keyspace=1	3459	3460
retinoid X receptor, beta^ex_id=bexarotene^source=drugbank^keyspace=1	6257
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=lumiracoxib^source=drugbank^keyspace=1	5742	5743
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=mefenamic acid^source=drugbank^keyspace=1	5742	5743
aldo-keto reductase family 1, member B1 (aldose reductase)^ex_id=[3-(4-bromo-2-fluoro-benzyl)-7-chloro-2,4-dioxo-3,4-dihydro-2h-quinazolin-1-yl]-acetic acid^source=drugbank^keyspace=1	231
Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide^ex_id=omalizumab^source=drugbank^keyspace=1	2205	931
cholinergic receptor, muscarinic 1^ex_id=oxybutynin^source=drugbank^keyspace=1	1128	1129	1131
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=porfimer^source=drugbank^keyspace=1	2209	3949
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=etomidate^source=drugbank^keyspace=1	2554	6513
solute carrier family 38, member 3^ex_id=l-glutamine^source=drugbank^keyspace=1	10991	116179	1503	2162	23428	27165	2744	2752	343641	440	5188	5198	55191	5859	6510	7047	7051	7052	7053	790	80347	883	8833	9333	9945
adenosine deaminase^ex_id=pentostatin^source=drugbank^keyspace=1	100
aldehyde dehydrogenase 2 family (mitochondrial)^ex_id=nitroglycerin^source=drugbank^keyspace=1	217	4881
opioid receptor, delta 1^ex_id=oxycodone^source=drugbank^keyspace=1	4985	4986	4988
alcohol dehydrogenase 5 (class III), chi polypeptide^ex_id=lauric acid^source=drugbank^keyspace=1	128	213	2760
NoDesc^ex_id=2,4-diamino-5-methyl-6-[(3,4,5-trimethoxy-n-methylanilino)methyl]pyrido[2,3-d]pyrimidine^source=drugbank^keyspace=1	573971
protein tyrosine phosphatase, non-receptor type 1^ex_id=7-(1,1-dioxo-1h-benzo[d]isothiazol-3-yloxymethyl)-2-(oxalyl-amino)-4,7-dihydro-5h-thieno[2,3-c]pyran-3-carboxylic acid^source=drugbank^keyspace=1	5770
quinolinate phosphoribosyltransferase (nicotinate-nucleotide pyrophosphorylase (carboxylating))^ex_id=niacin^source=drugbank^keyspace=1	23475	4837
bone marrow stromal cell antigen 1^ex_id=adenosine-5'-diphosphate monothiophosphate^source=drugbank^keyspace=1	683
erythropoietin receptor^ex_id=darbepoetin alfa^source=drugbank^keyspace=1	2057
cytochrome P450, family 3, subfamily A, polypeptide 4^ex_id=metyrapone^source=drugbank^keyspace=1	1576
histamine receptor H1^ex_id=aceprometazine^source=drugbank^keyspace=1	3269
casein kinase 2, alpha prime polypeptide^ex_id=phosphoaminophosphonic acid-adenylate ester^source=drugbank^keyspace=1	1459	1612	1841	1969	2584	2932	3480	3706	3932	51361	5602	6300	9361
cytochrome P450, family 51, subfamily A, polypeptide 1^ex_id=terconazole^source=drugbank^keyspace=1	1595
cyclin-dependent kinase 2^ex_id=1-[(2-amino-6,9-dihydro-1h-purin-6-yl)oxy]-3-methyl-2-butanol^source=drugbank^keyspace=1	1017
aldo-keto reductase family 1, member B1 (aldose reductase)^ex_id=alpha-d-glucose-6-phosphate^source=drugbank^keyspace=1	231	51361
adrenergic, alpha-1A-, receptor^ex_id=pseudoephedrine^source=drugbank^keyspace=1	148	150	154
cytoglobin^ex_id=heme^source=drugbank^keyspace=1	114757	1558	1559	1576	213	3162	339345	4846	58157	6821	847	85344	875
histamine receptor H1^ex_id=bromodiphenhydramine^source=drugbank^keyspace=1	3269
ATP-binding cassette, sub-family B (MDR/TAP), member 1^ex_id=rifampin^source=drugbank^keyspace=1	5243	8856
potassium inwardly-rectifying channel, subfamily J, member 11^ex_id=mitiglinide^source=drugbank^keyspace=1	3767	6833
neuropilin 1^ex_id=pegaptanib^source=drugbank^keyspace=1	8829
cholinergic receptor, nicotinic, alpha polypeptide 10^ex_id=pentolinium^source=drugbank^keyspace=1	57053
lactate dehydrogenase A^ex_id=oxamic acid^source=drugbank^keyspace=1	3939	3945
adrenergic, alpha-1D-, receptor^ex_id=terazosin^source=drugbank^keyspace=1	146	147	148
cytochrome P450, family 17, subfamily A, polypeptide 1^ex_id=progesterone^source=drugbank^keyspace=1	1586	2099	5241
dopamine receptor D1^ex_id=clozapine^source=drugbank^keyspace=1	1812	1813	1815	3269	3350	3356	3358	59340
annexin A1^ex_id=diflorasone^source=drugbank^keyspace=1	301
poly (ADP-ribose) polymerase family, member 1^ex_id=nicotinamide^source=drugbank^keyspace=1	142	683
cyclin-dependent kinase 2^ex_id=olomoucine ii^source=drugbank^keyspace=1	1017
5-hydroxytryptamine (serotonin) receptor 1B^ex_id=sumatriptan^source=drugbank^keyspace=1	3351	3352	3355	3357
matrix metalloproteinase 13 (collagenase 3)^ex_id=pyrimidine-4,6-dicarboxylic acid bis-[(pyridin-3-ylmethyl)-amide]^source=drugbank^keyspace=1	4322
cholinergic receptor, muscarinic 1^ex_id=quinacrine^source=drugbank^keyspace=1	1128	240	5243	5321	5334	8398
hypoxanthine phosphoribosyltransferase 1 (Lesch-Nyhan syndrome)^ex_id=thioguanine^source=drugbank^keyspace=1	3251	3614	80347
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=sevoflurane^source=drugbank^keyspace=1	2554	27032	2741	2890	3736	4535	513
potassium large conductance calcium-activated channel, subfamily M, alpha member 1^ex_id=trichlormethiazide^source=drugbank^keyspace=1	3778	476	6557	759	760	762
leucyl-tRNA synthetase 2, mitochondrial^ex_id=l-leucine^source=drugbank^keyspace=1	23395	51451	51520	586	587	9836
adenosine A1 receptor^ex_id=caffeine^source=drugbank^keyspace=1	134	135	5142
hydroxysteroid (17-beta) dehydrogenase 1^ex_id=em-1745^source=drugbank^keyspace=1	3292
protein tyrosine phosphatase, non-receptor type 1^ex_id=1-methyl-3-phenyl-1h-pyrazol-5-ylsulfamic acid^source=drugbank^keyspace=1	5770
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=quinapril^source=drugbank^keyspace=1	1636	1636
glutaminyl-peptide cyclotransferase (glutaminyl cyclase)^ex_id=n-acetylhistamine^source=drugbank^keyspace=1	25797
albumin^ex_id=ethacrynic acid^source=drugbank^keyspace=1	213	2950	476	6557
aldehyde dehydrogenase 2 family (mitochondrial)^ex_id=crotonaldehyde^source=drugbank^keyspace=1	217
granulysin^ex_id=3[n-morpholino]propane sulfonic acid^source=drugbank^keyspace=1	10578
thymidine kinase 1, soluble^ex_id=thymidine-5'-triphosphate^source=drugbank^keyspace=1	7083
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=clorazepate^source=drugbank^keyspace=1	2554	706
matrix metalloproteinase 3 (stromelysin 1, progelatinase)^ex_id=n-hydroxy 1n(4-methoxyphenyl)sulfonyl-4-(z,e-n-methoxyimino)pyrrolidine-2r-carboxamide^source=drugbank^keyspace=1	4314
mitogen-activated protein kinase 14^ex_id=1-(2,6-dichlorophenyl)-5-(2,4-difluorophenyl)-7-piperidin-4-yl-3,4-dihydroquinolin-2(1h)-one^source=drugbank^keyspace=1	1432
low density lipoprotein-related protein 2^ex_id=urokinase^source=drugbank^keyspace=1	4036	4811	5054	5055	5104	5327	5328	5329	5340	6768	7448
histamine receptor H1^ex_id=cyproheptadine^source=drugbank^keyspace=1	3269	3356
cholinergic receptor, muscarinic 1^ex_id=methantheline^source=drugbank^keyspace=1	1128
benzodiazapine receptor (peripheral)^ex_id=temazepam^source=drugbank^keyspace=1	706
protein tyrosine phosphatase, non-receptor type 1^ex_id=tiludronate^source=drugbank^keyspace=1	5770
NoDesc^ex_id=trimetrexate^source=drugbank^keyspace=1	573971
adrenergic, alpha-1B-, receptor^ex_id=phendimetrazine^source=drugbank^keyspace=1	147	148
solute carrier family 38, member 1^ex_id=n-ethyl-n-[3-(propylamino)propyl]propane-1,3-diamine^source=drugbank^keyspace=1	81539
decapping enzyme, scavenger^ex_id=n7-methyl-guanosine-5'-monophosphate^source=drugbank^keyspace=1	28960
carbonic anhydrase II^ex_id=methyl mercury ion^source=drugbank^keyspace=1	760	994
solute carrier family 12 (potassium/chloride transporters), member 7^ex_id=potassium chloride^source=drugbank^keyspace=1	10723	57468	6557	6558	6560	9990
adrenergic, alpha-1D-, receptor^ex_id=dapiprazole^source=drugbank^keyspace=1	146	147	148
cyclin-dependent kinase 2^ex_id=4-[(6-amino-4-pyrimidinyl)amino]benzenesulfonamide^source=drugbank^keyspace=1	1017
thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian)^ex_id=[3,5-dibromo-4-(4-hydroxy-3-phenethylcarbamoyl-phenoxy)-phenyl]-acetic acid^source=drugbank^keyspace=1	7068
carbonic anhydrase II^ex_id=3-nitro-4-(2-oxo-pyrrolidin-1-yl)-benzenesulfonamide^source=drugbank^keyspace=1	760
thymidylate synthetase^ex_id=trifluridine^source=drugbank^keyspace=1	7298
cyclin-dependent kinase 2^ex_id=4-[(4-imidazo[1,2-a]pyridin-3-ylpyrimidin-2-yl)amino]benzenesulfonamide^source=drugbank^keyspace=1	1017
histamine receptor H1^ex_id=triprolidine^source=drugbank^keyspace=1	3269
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=spirapril^source=drugbank^keyspace=1	1636
cyclin-dependent kinase 2^ex_id=4-[5-(trans-4-aminocyclohexylamino)-3-isopropylpyrazolo[1,5-a]pyrimidin-7-ylamino]-n,n-dimethylbenzenesulfonamide^source=drugbank^keyspace=1	1017
cyclin-dependent kinase 2^ex_id=4-(2,4-dimethyl-thiazol-5-yl)-pyrimidin-2-ylamine^source=drugbank^keyspace=1	1017
adrenergic, alpha-1D-, receptor^ex_id=sertindole^source=drugbank^keyspace=1	146	147	148	1813	3356	3358	3362	3757
steroid-5-alpha-reductase, alpha polypeptide 1 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 1)^ex_id=dutasteride^source=drugbank^keyspace=1	6715	6716
carbonic anhydrase II^ex_id=al5300^source=drugbank^keyspace=1	760
prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase)^ex_id=ketorolac^source=drugbank^keyspace=1	5742	5743
protein kinase, AMP-activated, beta 1 non-catalytic subunit^ex_id=metformin^source=drugbank^keyspace=1	5564
adrenergic, beta-1-, receptor^ex_id=carteolol^source=drugbank^keyspace=1	153	154
adrenergic, alpha-1A-, receptor^ex_id=nicergoline^source=drugbank^keyspace=1	148
fatty acid binding protein 7, brain^ex_id=alpha-linolenic acid^source=drugbank^keyspace=1	2173	3992	6546	6785	7442	9415
opioid receptor, mu 1^ex_id=oxymorphone^source=drugbank^keyspace=1	4988
alcohol dehydrogenase 1A (class I), alpha polypeptide^ex_id=4-iodopyrazole^source=drugbank^keyspace=1	124	125
oxytocin, prepro- (neurophysin I)^ex_id=oxytocin^source=drugbank^keyspace=1	5020	5550
5-hydroxytryptamine (serotonin) receptor 1A^ex_id=tegaserod^source=drugbank^keyspace=1	3350	3352	3357	3360	6532
3-hydroxy-3-methylglutaryl-Coenzyme A reductase^ex_id=3-hydroxy-3-methyl-glutaric acid^source=drugbank^keyspace=1	3156
ATP-binding cassette, sub-family B (MDR/TAP), member 1^ex_id=ranolazine^source=drugbank^keyspace=1	5243
benzodiazapine receptor (peripheral)^ex_id=estazolam^source=drugbank^keyspace=1	706
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=ibritumomab^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	712	713	714	715	716	931
DNA (cytosine-5-)-methyltransferase 1^ex_id=decitabine^source=drugbank^keyspace=1	1786
thymidine kinase 1, soluble^ex_id=dithioerythritol^source=drugbank^keyspace=1	7083
estrogen receptor 1^ex_id=ethynodiol diacetate^source=drugbank^keyspace=1	2099	5241
arachidonate 15-lipoxygenase^ex_id=ciclopirox^source=drugbank^keyspace=1	246	5742	5743
adrenergic, alpha-2A-, receptor^ex_id=mirtazapine^source=drugbank^keyspace=1	150	3269	3350	3356	3358	3359	4986
amyloid P component, serum^ex_id=methyl 4,6-o-[(1r)-1-carboxyethylidene]-beta-d-galactopyranoside^source=drugbank^keyspace=1	325
interferon (alpha, beta and omega) receptor 1^ex_id=interferon alfa-2a, recombinant^source=drugbank^keyspace=1	3454	3455
cholinergic receptor, muscarinic 1^ex_id=methotrimeprazine^source=drugbank^keyspace=1	1128	1129	1131	1132	1133	146	147	148	1814	3269	3357
histamine receptor H2^ex_id=cimetidine^source=drugbank^keyspace=1	3274	9356
amylase, alpha 2A; pancreatic^ex_id=4-o-(4,6-dideoxy-4-{[4-[(4-o-hexopyranosylhexopyranosyl)oxy]-5,6-dihydroxy-3-(hydroxymethyl)cyclohex-2-en-1-yl]amino}hexopyranosyl)hexopyranose^source=drugbank^keyspace=1	279
ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase; transferase B, alpha 1-3-galactosyltransferase)^ex_id=beta-methyllactoside^source=drugbank^keyspace=1	28
phosphodiesterase 3A, cGMP-inhibited^ex_id=anagrelide^source=drugbank^keyspace=1	5139
mitogen-activated protein kinase 14^ex_id=2-chlorophenol^source=drugbank^keyspace=1	1432
matrix metalloproteinase 8 (neutrophil collagenase)^ex_id=1-hydroxyamine-2-isobutylmalonic acid^source=drugbank^keyspace=1	4317
carbonic anhydrase II^ex_id=(4-sulfamoyl-phenyl)-thiocarbamic acid o-(2-thiophen-3-yl-ethyl) ester^source=drugbank^keyspace=1	760
peroxiredoxin 2^ex_id=n-carbamoyl-alanine^source=drugbank^keyspace=1	7001
3-hydroxy-3-methylglutaryl-Coenzyme A reductase^ex_id=fluvastatin^source=drugbank^keyspace=1	3156
cytochrome P450, family 19, subfamily A, polypeptide 1^ex_id=exemestane^source=drugbank^keyspace=1	1588
methionyl aminopeptidase 2^ex_id=n'-(2s,3r)-3-amino-4-cyclohexyl-2-hydroxy-butano-n-(4-methylphenyl)hydrazide^source=drugbank^keyspace=1	10988
estrogen receptor 1^ex_id=compound 18^source=drugbank^keyspace=1	2099
albumin^ex_id=sulfamethizole^source=drugbank^keyspace=1	213
carbonic anhydrase II^ex_id=4-(aminosulfonyl)-n-[(2,5-difluorophenyl)methyl]-benzamide^source=drugbank^keyspace=1	760
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=prazepam^source=drugbank^keyspace=1	2554
adrenergic, alpha-1A-, receptor^ex_id=maprotiline^source=drugbank^keyspace=1	148	3269	4129	6530
nanos homolog 2 (Drosophila)^ex_id=(6r,1'r,2's)-5,6,7,8 tetrahydrobiopterin^source=drugbank^keyspace=1	339345	4846	5053
renin^ex_id=enalkiren^source=drugbank^keyspace=1	5972
Fc fragment of IgG, high affinity Ia, receptor (CD64)^ex_id=immune globulin^source=drugbank^keyspace=1	2209	2212	2213	2214	2215	712	713	714	715	716
CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)^ex_id=myo-inositol^source=drugbank^keyspace=1	10423	2629
opioid receptor, delta 1^ex_id=morphine^source=drugbank^keyspace=1	4985	4986	4988
carbonic anhydrase II^ex_id=4-(aminosulfonyl)-n-[(3,4,5-trifluorophenyl)methyl]-benzamide^source=drugbank^keyspace=1	760
coagulation factor VII (serum prothrombin conversion accelerator)^ex_id=2-[2-ethanesulfonylamino-3-(5-propoxy-1h-indol-3-yl)-propionylamino]-pentanedioic acid 5-amide 1-(4-carbamimidoyl-benzylamide)^source=drugbank^keyspace=1	2155
cholinergic receptor, muscarinic 1^ex_id=bethanechol^source=drugbank^keyspace=1	1128
coagulation factor V (proaccelerin, labile factor)^ex_id=phenylmercury^source=drugbank^keyspace=1	2153
phosphorylase, glycogen; liver (Hers disease, glycogen storage disease type VI)^ex_id=cp-526423^source=drugbank^keyspace=1	5836
carbonyl reductase 1^ex_id=3-(4-amino-1-tert-butyl-1h-pyrazolo[3,4-d]pyrimidin-3-yl)phenol^source=drugbank^keyspace=1	873
branched chain aminotransferase 2, mitochondrial^ex_id=alpha-ketoisovalerate^source=drugbank^keyspace=1	587
integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)^ex_id=eptifibatide^source=drugbank^keyspace=1	3690
solute carrier family 9 (sodium/hydrogen exchanger), isoform 1 (antiporter, Na+/H+, amiloride sensitive)^ex_id=homoserine lactone^source=drugbank^keyspace=1	6548
phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)^ex_id=(r)-mesopram^source=drugbank^keyspace=1	5142
5-hydroxytryptamine (serotonin) receptor 2C^ex_id=tramadol^source=drugbank^keyspace=1	3358	4986	4988	6530	6532
carbonic anhydrase II^ex_id=4-sulfonamide-[4-(thiomethylaminobutane)]benzamide^source=drugbank^keyspace=1	760
cholinergic receptor, muscarinic 1^ex_id=cyclopentolate^source=drugbank^keyspace=1	1128
albumin^ex_id=levamisole^source=drugbank^keyspace=1	213	251
death-associated protein kinase 1^ex_id=5,6-dihydro-benzo[h]cinnolin-3-ylamine^source=drugbank^keyspace=1	1612
angiotensin I converting enzyme (peptidyl-dipeptidase A) 1^ex_id=lisinopril^source=drugbank^keyspace=1	1636	1636	189
FK506 binding protein 1A, 12kDa^ex_id=sirolimus^source=drugbank^keyspace=1	2280
sulfotransferase family, cytosolic, 1B, member 1^ex_id=adenosine-3'-5'-diphosphate^source=drugbank^keyspace=1	27284	3340	6036	6783	6817	6820	6822	9955
uroporphyrinogen decarboxylase^ex_id=coproporphyrin iii^source=drugbank^keyspace=1	7389
albumin^ex_id=insulin-glargine^source=drugbank^keyspace=1	213
orosomucoid 1^ex_id=aprindine^source=drugbank^keyspace=1	5004	808
protein tyrosine phosphatase, non-receptor type 1^ex_id=2-(oxalyl-amino)-4,5,6,7-tetrahydro-thieno[2,3-c]pyridine-3-carboxylic acid^source=drugbank^keyspace=1	5770
opioid receptor, mu 1^ex_id=sufentanil^source=drugbank^keyspace=1	4988
adrenergic, alpha-2A-, receptor^ex_id=amitriptyline^source=drugbank^keyspace=1	150	3785	6530	6532
hemoglobin, alpha 2^ex_id=amodiaquine^source=drugbank^keyspace=1	3040	3176
adrenergic, beta-2-, receptor, surface^ex_id=fenoterol^source=drugbank^keyspace=1	154
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=enflurane^source=drugbank^keyspace=1	2554	27032	2741	2890	3736	3778	4535	513
carbonic anhydrase II^ex_id=3,5-difluorobenzenesulfonamide^source=drugbank^keyspace=1	760
gamma-aminobutyric acid (GABA) A receptor, alpha 1^ex_id=thiamylal^source=drugbank^keyspace=1	2554
matrix metalloproteinase 8 (neutrophil collagenase)^ex_id=2-thiomethyl-3-phenylpropanoic acid^source=drugbank^keyspace=1	4317
coagulation factor II (thrombin)^ex_id=4-oxo-2-phenylmethanesulfonyl-octahydro-pyrrolo[1,2-a]pyrazine-6-carboxylic acid [1-(n-hydroxycarbamimidoyl)-piperidin-4-ylmethyl]-amide^source=drugbank^keyspace=1	2147
annexin A1^ex_id=alclometasone^source=drugbank^keyspace=1	301	866
lipocalin 2 (oncogene 24p3)^ex_id=2,3-dihydroxy-benzoic acid^source=drugbank^keyspace=1	3934
cholinergic receptor, nicotinic, alpha polypeptide 2 (neuronal)^ex_id=nicotine^source=drugbank^keyspace=1	1135	1137	1139	1141	2912	2913	55584	57053
UDP-galactose-4-epimerase^ex_id=uridine-5'-monophosphate glucopyranosyl-monophosphateester^source=drugbank^keyspace=1	2582
glutamate receptor, ionotropic, N-methyl D-aspartate 1^ex_id=cycloleucine^source=drugbank^keyspace=1	2902
NAD(P)H dehydrogenase, quinone 1^ex_id=5-methoxy-1,2-dimethyl-3-(4-nitrophenoxymethyl)indole-4,7-dione^source=drugbank^keyspace=1	1728
tachykinin receptor 1^ex_id=vapreotide^source=drugbank^keyspace=1	6869
